# satellite: 38834 DELTA 4 R/B / US
# catalogue: 1 NORAD
# variability: 2 Periodic
# variability_period: 144.187652
# type: 3 R/B Rocket Body
# npoints: 303266
#
# Date Time StdMag Mag Filter Penumbra Distance Phase Channel Track
2014-08-31 21:02:42.841000 3.342 9.27417 Clear 0 21437.583 17.633 5 1897404
2014-08-31 21:02:42.941000 3.168 9.09983 Clear 0 21437.535 17.634 5 1897404
2014-08-31 21:02:43.041000 2.704 8.63603 Clear 0 21437.487 17.634 5 1897404
2014-08-31 21:02:43.141000 3.546 9.47833 Clear 0 21437.439 17.635 5 1897404
2014-08-31 21:02:43.241000 2.92 8.85174 Clear 0 21437.391 17.635 5 1897404
2014-08-31 21:02:43.341000 2.994 8.9256 Clear 0 21437.343 17.636 5 1897404
2014-08-31 21:02:43.441000 2.791 8.72293 Clear 0 21437.295 17.637 5 1897404
2014-08-31 21:02:43.541000 3.425 9.35703 Clear 0 21437.247 17.637 5 1897404
2014-08-31 21:02:43.641000 3.414 9.34555 Clear 0 21437.199 17.638 5 1897404
2014-08-31 21:02:43.741000 3.125 9.05661 Clear 0 21437.151 17.638 5 1897404
2014-08-31 21:02:43.841000 3.134 9.06612 Clear 0 21437.103 17.639 5 1897404
2014-08-31 21:02:43.941000 2.876 8.8081 Clear 0 21437.056 17.64 5 1897404
2014-08-31 21:02:44.041000 3.576 9.50766 Clear 0 21437.008 17.64 5 1897404
2014-08-31 21:02:44.141000 3.237 9.16925 Clear 0 21436.96 17.641 5 1897404
2014-08-31 21:02:44.241000 3.114 9.04554 Clear 0 21436.912 17.642 5 1897404
2014-08-31 21:02:44.341000 2.815 8.74672 Clear 0 21436.864 17.642 5 1897404
2014-08-31 21:02:44.441000 3.534 9.46585 Clear 0 21436.816 17.643 5 1897404
2014-08-31 21:02:44.541000 2.97 8.90172 Clear 0 21436.768 17.643 5 1897404
2014-08-31 21:02:44.641000 3.769 9.70073 Clear 0 21436.72 17.644 5 1897404
2014-08-31 21:02:44.741000 3.204 9.13641 Clear 0 21436.672 17.645 5 1897404
2014-08-31 21:02:44.841000 3.183 9.11447 Clear 0 21436.624 17.645 5 1897404
2014-08-31 21:02:44.941000 2.964 8.89558 Clear 0 21436.577 17.646 5 1897404
2014-08-31 21:02:45.041000 3.645 9.57678 Clear 0 21436.529 17.647 5 1897404
2014-08-31 21:02:45.141000 3.707 9.63921 Clear 0 21436.481 17.647 5 1897404
2014-08-31 21:02:45.241000 3.264 9.19582 Clear 0 21436.433 17.648 5 1897404
2014-08-31 21:02:45.341000 3.123 9.05519 Clear 0 21436.385 17.648 5 1897404
2014-08-31 21:02:45.441000 3.099 9.03133 Clear 0 21436.337 17.649 5 1897404
2014-08-31 21:02:45.541000 2.732 8.66374 Clear 0 21436.289 17.65 5 1897404
2014-08-31 21:02:45.641000 3.057 8.98869 Clear 0 21436.241 17.65 5 1897404
2014-08-31 21:02:45.741000 3.178 9.10948 Clear 0 21436.193 17.651 5 1897404
2014-08-31 21:02:45.841000 3.512 9.44401 Clear 0 21436.146 17.651 5 1897404
2014-08-31 21:02:45.941000 3.311 9.24311 Clear 0 21436.098 17.652 5 1897404
2014-08-31 21:02:46.041000 3.781 9.7132 Clear 0 21436.05 17.653 5 1897404
2014-08-31 21:02:46.141000 3.126 9.05803 Clear 0 21436.002 17.653 5 1897404
2014-08-31 21:02:46.241000 3.055 8.98647 Clear 0 21435.954 17.654 5 1897404
2014-08-31 21:02:46.341000 3.2 9.13158 Clear 0 21435.906 17.655 5 1897404
2014-08-31 21:02:46.441000 3.289 9.22058 Clear 0 21435.858 17.655 5 1897404
2014-08-31 21:02:46.541000 3.378 9.31032 Clear 0 21435.81 17.656 5 1897404
2014-08-31 21:02:46.641000 3.383 9.31511 Clear 0 21435.762 17.656 5 1897404
2014-08-31 21:02:46.741000 3.31 9.24198 Clear 0 21435.715 17.657 5 1897404
2014-08-31 21:02:46.841000 3.409 9.34062 Clear 0 21435.667 17.658 5 1897404
2014-08-31 21:02:46.941000 3.204 9.13615 Clear 0 21435.619 17.658 5 1897404
2014-08-31 21:02:47.041000 3.395 9.32688 Clear 0 21435.571 17.659 5 1897404
2014-08-31 21:02:47.141000 2.872 8.80377 Clear 0 21435.523 17.659 5 1897404
2014-08-31 21:02:47.241000 3.301 9.23248 Clear 0 21435.475 17.66 5 1897404
2014-08-31 21:02:47.341000 3.608 9.53964 Clear 0 21435.427 17.661 5 1897404
2014-08-31 21:02:47.441000 3.545 9.47693 Clear 0 21435.379 17.661 5 1897404
2014-08-31 21:02:47.541000 3.297 9.22887 Clear 0 21435.332 17.662 5 1897404
2014-08-31 21:02:47.641000 3.254 9.18565 Clear 0 21435.284 17.663 5 1897404
2014-08-31 21:02:47.741000 3.343 9.27446 Clear 0 21435.236 17.663 5 1897404
2014-08-31 21:02:47.841000 4.076 10.0079 Clear 0 21435.188 17.664 5 1897404
2014-08-31 21:02:47.941000 3.623 9.55487 Clear 0 21435.14 17.664 5 1897404
2014-08-31 21:02:48.041000 3.523 9.45453 Clear 0 21435.092 17.665 5 1897404
2014-08-31 21:02:48.141000 4.049 9.98049 Clear 0 21435.044 17.666 5 1897404
2014-08-31 21:02:48.241000 3.792 9.72407 Clear 0 21434.997 17.666 5 1897404
2014-08-31 21:02:48.341000 3.419 9.35081 Clear 0 21434.949 17.667 5 1897404
2014-08-31 21:02:48.441000 3.449 9.38132 Clear 0 21434.901 17.668 5 1897404
2014-08-31 21:02:48.541000 3.587 9.51845 Clear 0 21434.853 17.668 5 1897404
2014-08-31 21:02:48.641000 3.053 8.98514 Clear 0 21434.805 17.669 5 1897404
2014-08-31 21:02:48.741000 2.847 8.77872 Clear 0 21434.757 17.669 5 1897404
2014-08-31 21:02:48.841000 3.219 9.15102 Clear 0 21434.709 17.67 5 1897404
2014-08-31 21:02:48.941000 3.493 9.42525 Clear 0 21434.662 17.671 5 1897404
2014-08-31 21:02:49.141000 3.471 9.40192 Clear 0 21434.566 17.672 5 1897404
2014-08-31 21:02:49.241000 3.428 9.3589 Clear 0 21434.518 17.672 5 1897404
2014-08-31 21:02:49.441000 3.125 9.05613 Clear 0 21434.422 17.674 5 1897404
2014-08-31 21:02:49.541000 3.284 9.21515 Clear 0 21434.374 17.674 5 1897404
2014-08-31 21:02:49.641000 3.504 9.43541 Clear 0 21434.327 17.675 5 1897404
2014-08-31 21:02:49.741000 3.971 9.90162 Clear 0 21434.279 17.676 5 1897404
2014-08-31 21:02:49.841000 2.929 8.8604 Clear 0 21434.231 17.676 5 1897404
2014-08-31 21:02:49.941000 3.63 9.56057 Clear 0 21434.183 17.677 5 1897404
2014-08-31 21:02:50.041000 3.511 9.4415 Clear 0 21434.135 17.677 5 1897404
2014-08-31 21:02:50.141000 2.98 8.91107 Clear 0 21434.087 17.678 5 1897404
2014-08-31 21:02:50.241000 3.263 9.19386 Clear 0 21434.04 17.679 5 1897404
2014-08-31 21:02:50.341000 3.551 9.48164 Clear 0 21433.992 17.679 5 1897404
2014-08-31 21:02:50.441000 3.265 9.19629 Clear 0 21433.944 17.68 5 1897404
2014-08-31 21:02:50.641000 3.485 9.41632 Clear 0 21433.848 17.681 5 1897404
2014-08-31 21:02:50.741000 2.901 8.83157 Clear 0 21433.8 17.682 5 1897404
2014-08-31 21:02:50.941000 3.716 9.64694 Clear 0 21433.705 17.683 5 1897404
2014-08-31 21:02:51.141000 3.719 9.64982 Clear 0 21433.609 17.684 5 1897404
2014-08-31 21:02:51.341000 3.424 9.35503 Clear 0 21433.513 17.685 5 1897404
2014-08-31 21:02:52.241000 3.689 9.61978 Clear 0 21433.083 17.691 5 1897404
2014-08-31 21:02:52.341000 3.047 8.97832 Clear 0 21433.035 17.692 5 1897404
2014-08-31 21:02:52.641000 3.747 9.67817 Clear 0 21432.892 17.694 5 1897404
2014-08-31 21:02:52.741000 3.815 9.74571 Clear 0 21432.844 17.694 5 1897404
2014-08-31 21:02:52.841000 3.111 9.04198 Clear 0 21432.796 17.695 5 1897404
2014-08-31 21:02:52.941000 3.244 9.17483 Clear 0 21432.748 17.695 5 1897404
2014-08-31 21:02:53.041000 3.312 9.24336 Clear 0 21432.7 17.696 5 1897404
2014-08-31 21:02:53.241000 3.781 9.71163 Clear 0 21432.605 17.697 5 1897404
2014-08-31 21:02:53.341000 3.429 9.36006 Clear 0 21432.557 17.698 5 1897404
2014-08-31 21:02:53.441000 3.734 9.66473 Clear 0 21432.509 17.698 5 1897404
2014-08-31 21:02:53.641000 3.758 9.68921 Clear 0 21432.414 17.7 5 1897404
2014-08-31 21:02:53.741000 3.77 9.70079 Clear 0 21432.366 17.7 5 1897404
2014-08-31 21:02:53.841000 3.845 9.77626 Clear 0 21432.318 17.701 5 1897404
2014-08-31 21:02:53.941000 3.406 9.33699 Clear 0 21432.27 17.702 5 1897404
2014-08-31 21:02:54.041000 3.887 9.81774 Clear 0 21432.222 17.702 5 1897404
2014-08-31 21:02:54.141000 3.332 9.26278 Clear 0 21432.175 17.703 5 1897404
2014-08-31 21:02:54.241000 3.88 9.81103 Clear 0 21432.127 17.703 5 1897404
2014-08-31 21:02:54.541000 4.087 10.0182 Clear 0 21431.983 17.705 5 1897404
2014-08-31 21:02:54.641000 3.419 9.35034 Clear 0 21431.936 17.706 5 1897404
2014-08-31 21:02:54.741000 3.289 9.22013 Clear 0 21431.888 17.707 5 1897404
2014-08-31 21:02:54.841000 3.74 9.67059 Clear 0 21431.84 17.707 5 1897404
2014-08-31 21:02:55.041000 3.517 9.44832 Clear 0 21431.744 17.708 5 1897404
2014-08-31 21:02:55.141000 3.765 9.69606 Clear 0 21431.697 17.709 5 1897404
2014-08-31 21:02:55.441000 2.837 8.76785 Clear 0 21431.553 17.711 5 1897404
2014-08-31 21:02:55.541000 3.688 9.61898 Clear 0 21431.505 17.712 5 1897404
2014-08-31 21:02:55.641000 3.11 9.04057 Clear 0 21431.458 17.712 5 1897404
2014-08-31 21:02:55.741000 3.599 9.52993 Clear 0 21431.41 17.713 5 1897404
2014-08-31 21:02:55.841000 3.685 9.61578 Clear 0 21431.362 17.713 5 1897404
2014-08-31 21:02:55.941000 2.909 8.84031 Clear 0 21431.314 17.714 5 1897404
2014-08-31 21:02:56.041000 4.057 9.98802 Clear 0 21431.267 17.715 5 1897404
2014-08-31 21:02:56.241000 4.102 10.0328 Clear 0 21431.171 17.716 5 1897404
2014-08-31 21:02:56.341000 3.293 9.22429 Clear 0 21431.123 17.716 5 1897404
2014-08-31 21:02:56.441000 3.558 9.48942 Clear 0 21431.075 17.717 5 1897404
2014-08-31 21:02:56.541000 4.02 9.95046 Clear 0 21431.028 17.718 5 1897404
2014-08-31 21:02:56.641000 4.032 9.96302 Clear 0 21430.98 17.718 5 1897404
2014-08-31 21:02:56.741000 3.733 9.66432 Clear 0 21430.932 17.719 5 1897404
2014-08-31 21:02:56.841000 4.258 10.1888 Clear 0 21430.884 17.72 5 1897404
2014-08-31 21:02:56.941000 3.895 9.82594 Clear 0 21430.837 17.72 5 1897404
2014-08-31 21:02:57.141000 4.494 10.4251 Clear 0 21430.741 17.721 5 1897404
2014-08-31 21:02:57.341000 3.597 9.52772 Clear 0 21430.646 17.723 5 1897404
2014-08-31 21:02:57.441000 3.514 9.44456 Clear 0 21430.598 17.723 5 1897404
2014-08-31 21:02:57.641000 3.612 9.54328 Clear 0 21430.502 17.725 5 1897404
2014-08-31 21:02:58.041000 3.784 9.71469 Clear 0 21430.311 17.727 5 1897404
2014-08-31 21:02:58.441000 4.341 10.2717 Clear 0 21430.12 17.73 5 1897404
2014-08-31 21:02:58.541000 4.111 10.0422 Clear 0 21430.072 17.73 5 1897404
2014-08-31 21:02:59.041000 3.945 9.87546 Clear 0 21429.834 17.733 5 1897404
2014-08-31 21:02:59.141000 4.13 10.0607 Clear 0 21429.786 17.734 5 1897404
2014-08-31 21:02:59.341000 4.338 10.2687 Clear 0 21429.69 17.735 5 1897404
2014-08-31 21:03:00.041000 3.998 9.92924 Clear 0 21429.356 17.739 5 1897404
2014-08-31 21:03:21.204000 3.953 9.88387 Clear 0 21419.278 17.872 5 1897404
2014-08-31 21:03:21.304000 3.264 9.19536 Clear 0 21419.23 17.872 5 1897404
2014-08-31 21:03:21.404000 3.287 9.21755 Clear 0 21419.183 17.873 5 1897404
2014-08-31 21:03:21.504000 3.876 9.80734 Clear 0 21419.135 17.874 5 1897404
2014-08-31 21:03:21.604000 3.316 9.24728 Clear 0 21419.088 17.874 5 1897404
2014-08-31 21:03:21.704000 3.427 9.35765 Clear 0 21419.04 17.875 5 1897404
2014-08-31 21:03:21.904000 3.563 9.49403 Clear 0 21418.945 17.876 5 1897404
2014-08-31 21:03:22.004000 3.122 9.05257 Clear 0 21418.898 17.877 5 1897404
2014-08-31 21:03:22.304000 3.35 9.28049 Clear 0 21418.755 17.879 5 1897404
2014-08-31 21:03:22.404000 3.198 9.1286 Clear 0 21418.708 17.879 5 1897404
2014-08-31 21:03:22.604000 3.881 9.81212 Clear 0 21418.613 17.881 5 1897404
2014-08-31 21:03:22.804000 3.461 9.3909 Clear 0 21418.518 17.882 5 1897404
2014-08-31 21:03:22.904000 3.158 9.08759 Clear 0 21418.47 17.883 5 1897404
2014-08-31 21:03:23.004000 3.251 9.18109 Clear 0 21418.423 17.883 5 1897404
2014-08-31 21:03:23.404000 3.749 9.67848 Clear 0 21418.233 17.886 5 1897404
2014-08-31 21:03:23.704000 3.576 9.50624 Clear 0 21418.09 17.888 5 1897404
2014-08-31 21:03:23.804000 3.805 9.73451 Clear 0 21418.043 17.888 5 1897404
2014-08-31 21:03:23.904000 3.801 9.73095 Clear 0 21417.996 17.889 5 1897404
2014-08-31 21:03:24.004000 3.748 9.67764 Clear 0 21417.948 17.889 5 1897404
2014-08-31 21:03:24.204000 4.298 10.2278 Clear 0 21417.853 17.891 5 1897404
2014-08-31 21:03:24.304000 3.527 9.45683 Clear 0 21417.806 17.891 5 1897404
2014-08-31 21:03:24.404000 3.978 9.90766 Clear 0 21417.758 17.892 5 1897404
2014-08-31 21:03:24.604000 3.529 9.4589 Clear 0 21417.663 17.893 5 1897404
2014-08-31 21:03:24.704000 3.463 9.39318 Clear 0 21417.616 17.894 5 1897404
2014-08-31 21:03:24.804000 3.776 9.70549 Clear 0 21417.568 17.894 5 1897404
2014-08-31 21:03:24.904000 2.984 8.91442 Clear 0 21417.521 17.895 5 1897404
2014-08-31 21:03:25.004000 3.213 9.14272 Clear 0 21417.473 17.896 5 1897404
2014-08-31 21:03:25.304000 3.435 9.36524 Clear 0 21417.331 17.898 5 1897404
2014-08-31 21:03:25.404000 3.339 9.2694 Clear 0 21417.283 17.898 5 1897404
2014-08-31 21:03:25.504000 4.174 10.1044 Clear 0 21417.236 17.899 5 1897404
2014-08-31 21:03:25.604000 3.193 9.12326 Clear 0 21417.189 17.9 5 1897404
2014-08-31 21:03:25.804000 3.338 9.26824 Clear 0 21417.094 17.901 5 1897404
2014-08-31 21:03:25.904000 3.705 9.63452 Clear 0 21417.046 17.901 5 1897404
2014-08-31 21:03:26.004000 3.057 8.98665 Clear 0 21416.999 17.902 5 1897404
2014-08-31 21:03:26.104000 3.264 9.19401 Clear 0 21416.951 17.903 5 1897404
2014-08-31 21:03:26.204000 3.504 9.43362 Clear 0 21416.904 17.903 5 1897404
2014-08-31 21:03:26.304000 3.316 9.24643 Clear 0 21416.856 17.904 5 1897404
2014-08-31 21:03:26.404000 3.239 9.16938 Clear 0 21416.809 17.905 5 1897404
2014-08-31 21:03:26.604000 3.637 9.56676 Clear 0 21416.714 17.906 5 1897404
2014-08-31 21:03:26.704000 3.369 9.29853 Clear 0 21416.666 17.906 5 1897404
2014-08-31 21:03:26.804000 3.636 9.56562 Clear 0 21416.619 17.907 5 1897404
2014-08-31 21:03:26.904000 3.557 9.48727 Clear 0 21416.572 17.908 5 1897404
2014-08-31 21:03:27.004000 3.201 9.1309 Clear 0 21416.524 17.908 5 1897404
2014-08-31 21:03:27.104000 3.333 9.26246 Clear 0 21416.477 17.909 5 1897404
2014-08-31 21:03:27.204000 2.935 8.86454 Clear 0 21416.429 17.91 5 1897404
2014-08-31 21:03:27.304000 3.213 9.14323 Clear 0 21416.382 17.91 5 1897404
2014-08-31 21:03:27.504000 3.705 9.63533 Clear 0 21416.287 17.912 5 1897404
2014-08-31 21:03:27.604000 3.531 9.46098 Clear 0 21416.239 17.912 5 1897404
2014-08-31 21:03:27.704000 3.436 9.36619 Clear 0 21416.192 17.913 5 1897404
2014-08-31 21:03:28.004000 3.766 9.69641 Clear 0 21416.05 17.915 5 1897404
2014-08-31 21:03:28.104000 3.189 9.11846 Clear 0 21416.002 17.915 5 1897404
2014-08-31 21:03:28.304000 3.665 9.5954 Clear 0 21415.907 17.917 5 1897404
2014-08-31 21:03:28.404000 3.494 9.42353 Clear 0 21415.86 17.917 5 1897404
2014-08-31 21:03:28.604000 3.541 9.47142 Clear 0 21415.765 17.918 5 1897404
2014-08-31 21:03:28.904000 3.201 9.13141 Clear 0 21415.623 17.92 5 1897404
2014-08-31 21:03:29.004000 2.932 8.86175 Clear 0 21415.575 17.921 5 1897404
2014-08-31 21:03:29.104000 3.333 9.26304 Clear 0 21415.528 17.922 5 1897404
2014-08-31 21:03:29.204000 3.634 9.56371 Clear 0 21415.481 17.922 5 1897404
2014-08-31 21:03:29.304000 3.025 8.95449 Clear 0 21415.433 17.923 5 1897404
2014-08-31 21:03:29.404000 3.233 9.16278 Clear 0 21415.386 17.923 5 1897404
2014-08-31 21:03:29.504000 3.66 9.58992 Clear 0 21415.338 17.924 5 1897404
2014-08-31 21:03:29.604000 3.25 9.18002 Clear 0 21415.291 17.925 5 1897404
2014-08-31 21:03:29.704000 3.39 9.3199 Clear 0 21415.243 17.925 5 1897404
2014-08-31 21:03:29.804000 3.528 9.45787 Clear 0 21415.196 17.926 5 1897404
2014-08-31 21:03:29.904000 3.535 9.46523 Clear 0 21415.149 17.927 5 1897404
2014-08-31 21:03:30.004000 3.406 9.33557 Clear 0 21415.101 17.927 5 1897404
2014-08-31 21:03:30.104000 3.675 9.60501 Clear 0 21415.054 17.928 5 1897404
2014-08-31 21:03:30.204000 2.869 8.79924 Clear 0 21415.006 17.929 5 1897404
2014-08-31 21:03:30.304000 3.151 9.08141 Clear 0 21414.959 17.929 5 1897404
2014-08-31 21:03:30.404000 3.642 9.57147 Clear 0 21414.912 17.93 5 1897404
2014-08-31 21:03:30.504000 3.409 9.33924 Clear 0 21414.864 17.93 5 1897404
2014-08-31 21:03:30.604000 3.349 9.279 Clear 0 21414.817 17.931 5 1897404
2014-08-31 21:03:30.704000 3.456 9.38623 Clear 0 21414.769 17.932 5 1897404
2014-08-31 21:03:30.804000 3.335 9.26488 Clear 0 21414.722 17.932 5 1897404
2014-08-31 21:03:30.904000 3.278 9.20798 Clear 0 21414.674 17.933 5 1897404
2014-08-31 21:03:31.004000 2.989 8.91904 Clear 0 21414.627 17.934 5 1897404
2014-08-31 21:03:31.104000 3.057 8.98739 Clear 0 21414.58 17.934 5 1897404
2014-08-31 21:03:31.204000 3.496 9.42601 Clear 0 21414.532 17.935 5 1897404
2014-08-31 21:03:31.304000 3.01 8.94008 Clear 0 21414.485 17.935 5 1897404
2014-08-31 21:03:31.404000 3.247 9.17744 Clear 0 21414.437 17.936 5 1897404
2014-08-31 21:03:31.504000 2.926 8.85572 Clear 0 21414.39 17.937 5 1897404
2014-08-31 21:03:31.604000 3.001 8.93056 Clear 0 21414.343 17.937 5 1897404
2014-08-31 21:03:31.704000 3.221 9.15108 Clear 0 21414.295 17.938 5 1897404
2014-08-31 21:03:31.804000 3.255 9.1854 Clear 0 21414.248 17.939 5 1897404
2014-08-31 21:03:31.904000 3.038 8.96783 Clear 0 21414.2 17.939 5 1897404
2014-08-31 21:03:32.004000 2.955 8.8848 Clear 0 21414.153 17.94 5 1897404
2014-08-31 21:03:32.104000 3.558 9.48749 Clear 0 21414.106 17.941 5 1897404
2014-08-31 21:03:32.204000 3.206 9.13546 Clear 0 21414.058 17.941 5 1897404
2014-08-31 21:03:32.304000 3.083 9.01344 Clear 0 21414.011 17.942 5 1897404
2014-08-31 21:03:32.404000 3.102 9.03154 Clear 0 21413.964 17.942 5 1897404
2014-08-31 21:03:32.504000 3.198 9.12761 Clear 0 21413.916 17.943 5 1897404
2014-08-31 21:03:32.604000 3.686 9.61603 Clear 0 21413.869 17.944 5 1897404
2014-08-31 21:03:32.704000 3.28 9.20962 Clear 0 21413.821 17.944 5 1897404
2014-08-31 21:03:32.804000 2.727 8.65674 Clear 0 21413.774 17.945 5 1897404
2014-08-31 21:03:32.904000 3.237 9.16666 Clear 0 21413.727 17.946 5 1897404
2014-08-31 21:03:33.004000 3.12 9.05018 Clear 0 21413.679 17.946 5 1897404
2014-08-31 21:03:33.104000 2.972 8.9023 Clear 0 21413.632 17.947 5 1897404
2014-08-31 21:03:33.204000 2.847 8.77707 Clear 0 21413.584 17.948 5 1897404
2014-08-31 21:03:33.304000 3.268 9.19798 Clear 0 21413.537 17.948 5 1897404
2014-08-31 21:03:33.404000 3.223 9.15263 Clear 0 21413.49 17.949 5 1897404
2014-08-31 21:03:33.504000 3.175 9.10537 Clear 0 21413.442 17.949 5 1897404
2014-08-31 21:03:33.604000 2.926 8.85592 Clear 0 21413.395 17.95 5 1897404
2014-08-31 21:03:33.704000 3.456 9.38559 Clear 0 21413.348 17.951 5 1897404
2014-08-31 21:03:33.804000 3.117 9.04713 Clear 0 21413.3 17.951 5 1897404
2014-08-31 21:03:33.904000 3.437 9.36719 Clear 0 21413.253 17.952 5 1897404
2014-08-31 21:03:34.004000 3.219 9.1485 Clear 0 21413.205 17.953 5 1897404
2014-08-31 21:03:34.104000 2.68 8.60966 Clear 0 21413.158 17.953 5 1897404
2014-08-31 21:03:34.204000 2.816 8.74625 Clear 0 21413.111 17.954 5 1897404
2014-08-31 21:03:34.304000 2.736 8.66628 Clear 0 21413.063 17.954 5 1897404
2014-08-31 21:03:34.404000 2.828 8.75822 Clear 0 21413.016 17.955 5 1897404
2014-08-31 21:03:34.504000 2.969 8.89861 Clear 0 21412.969 17.956 5 1897404
2014-08-31 21:03:34.604000 2.733 8.66265 Clear 0 21412.921 17.956 5 1897404
2014-08-31 21:03:34.704000 2.983 8.91281 Clear 0 21412.874 17.957 5 1897404
2014-08-31 21:03:34.804000 2.761 8.69048 Clear 0 21412.826 17.958 5 1897404
2014-08-31 21:03:34.904000 3.25 9.17982 Clear 0 21412.779 17.958 5 1897404
2014-08-31 21:03:35.004000 3.226 9.15599 Clear 0 21412.732 17.959 5 1897404
2014-08-31 21:03:35.104000 2.724 8.65364 Clear 0 21412.684 17.96 5 1897404
2014-08-31 21:03:35.204000 2.611 8.54132 Clear 0 21412.637 17.96 5 1897404
2014-08-31 21:03:35.304000 2.856 8.78551 Clear 0 21412.59 17.961 5 1897404
2014-08-31 21:03:35.404000 2.936 8.86619 Clear 0 21412.542 17.961 5 1897404
2014-08-31 21:03:35.504000 2.988 8.91842 Clear 0 21412.495 17.962 5 1897404
2014-08-31 21:03:35.604000 2.862 8.7918 Clear 0 21412.448 17.963 5 1897404
2014-08-31 21:03:35.704000 3.088 9.01799 Clear 0 21412.4 17.963 5 1897404
2014-08-31 21:03:35.804000 2.887 8.81692 Clear 0 21412.353 17.964 5 1897404
2014-08-31 21:03:35.904000 3.015 8.94455 Clear 0 21412.306 17.965 5 1897404
2014-08-31 21:03:36.004000 2.777 8.70681 Clear 0 21412.258 17.965 5 1897404
2014-08-31 21:03:36.104000 2.728 8.65822 Clear 0 21412.211 17.966 5 1897404
2014-08-31 21:03:36.204000 3.046 8.97614 Clear 0 21412.164 17.967 5 1897404
2014-08-31 21:03:36.304000 2.8 8.72967 Clear 0 21412.116 17.967 5 1897404
2014-08-31 21:03:36.404000 2.721 8.65119 Clear 0 21412.069 17.968 5 1897404
2014-08-31 21:03:36.504000 3.384 9.31438 Clear 0 21412.021 17.968 5 1897404
2014-08-31 21:03:36.604000 3.064 8.99362 Clear 0 21411.974 17.969 5 1897404
2014-08-31 21:03:36.704000 3.014 8.94433 Clear 0 21411.927 17.97 5 1897404
2014-08-31 21:03:36.904000 2.632 8.56198 Clear 0 21411.832 17.971 5 1897404
2014-08-31 21:03:37.004000 3.175 9.10488 Clear 0 21411.785 17.972 5 1897404
2014-08-31 21:03:37.104000 2.738 8.66793 Clear 0 21411.737 17.972 5 1897404
2014-08-31 21:03:37.204000 2.653 8.58288 Clear 0 21411.69 17.973 5 1897404
2014-08-31 21:03:37.304000 3.217 9.14696 Clear 0 21411.643 17.973 5 1897404
2014-08-31 21:03:37.404000 2.78 8.70956 Clear 0 21411.595 17.974 5 1897404
2014-08-31 21:03:37.504000 2.951 8.88077 Clear 0 21411.548 17.975 5 1897404
2014-08-31 21:03:37.604000 2.942 8.87235 Clear 0 21411.501 17.975 5 1897404
2014-08-31 21:03:37.704000 3.287 9.21726 Clear 0 21411.453 17.976 5 1897404
2014-08-31 21:03:37.804000 2.603 8.53311 Clear 0 21411.406 17.977 5 1897404
2014-08-31 21:03:37.904000 3.438 9.36813 Clear 0 21411.359 17.977 5 1897404
2014-08-31 21:03:38.004000 2.91 8.84011 Clear 0 21411.311 17.978 5 1897404
2014-08-31 21:03:38.104000 2.864 8.79402 Clear 0 21411.264 17.979 5 1897404
2014-08-31 21:03:38.204000 2.89 8.81977 Clear 0 21411.217 17.979 5 1897404
2014-08-31 21:03:38.304000 3.129 9.05938 Clear 0 21411.169 17.98 5 1897404
2014-08-31 21:03:38.404000 2.758 8.68829 Clear 0 21411.122 17.98 5 1897404
2014-08-31 21:03:38.504000 2.709 8.63937 Clear 0 21411.075 17.981 5 1897404
2014-08-31 21:03:38.604000 3.135 9.06485 Clear 0 21411.027 17.982 5 1897404
2014-08-31 21:03:38.704000 2.579 8.50913 Clear 0 21410.98 17.982 5 1897404
2014-08-31 21:03:38.804000 2.821 8.75052 Clear 0 21410.933 17.983 5 1897404
2014-08-31 21:03:38.904000 3.083 9.01253 Clear 0 21410.885 17.984 5 1897404
2014-08-31 21:03:39.004000 2.839 8.76924 Clear 0 21410.838 17.984 5 1897404
2014-08-31 21:03:39.104000 2.684 8.61437 Clear 0 21410.791 17.985 5 1897404
2014-08-31 21:03:39.204000 3.355 9.28511 Clear 0 21410.744 17.986 5 1897404
2014-08-31 21:03:39.304000 2.762 8.692 Clear 0 21410.696 17.986 5 1897404
2014-08-31 21:03:39.404000 2.597 8.527 Clear 0 21410.649 17.987 5 1897404
2014-08-31 21:03:39.504000 2.785 8.7149 Clear 0 21410.602 17.987 5 1897404
2014-08-31 21:03:39.604000 3.031 8.96066 Clear 0 21410.554 17.988 5 1897404
2014-08-31 21:03:39.704000 3.268 9.19825 Clear 0 21410.507 17.989 5 1897404
2014-08-31 21:03:39.804000 2.862 8.7918 Clear 0 21410.46 17.989 5 1897404
2014-08-31 21:03:39.904000 2.797 8.72646 Clear 0 21410.412 17.99 5 1897404
2014-08-31 21:03:40.004000 3.225 9.15525 Clear 0 21410.365 17.991 5 1897404
2014-08-31 21:03:40.104000 3.047 8.9773 Clear 0 21410.318 17.991 5 1897404
2014-08-31 21:03:40.204000 3.058 8.98747 Clear 0 21410.27 17.992 5 1897404
2014-08-31 21:03:40.304000 2.721 8.6507 Clear 0 21410.223 17.993 5 1897404
2014-08-31 21:03:40.404000 2.753 8.68262 Clear 0 21410.176 17.993 5 1897404
2014-08-31 21:03:40.504000 3.089 9.01902 Clear 0 21410.128 17.994 5 1897404
2014-08-31 21:03:40.604000 2.88 8.80978 Clear 0 21410.081 17.994 5 1897404
2014-08-31 21:03:40.704000 3.375 9.30506 Clear 0 21410.034 17.995 5 1897404
